"country","date","dny","jaro_leto_podzim_zima","population_density","population","tests_performed","confirmed_per_day","gdp_per_person","gini","mortaliy_under5","median_age_2018","Christianity","Islam","Hinduism","Judaism","rozdil_doziti","prumer_temp","pocet_hodin","max_vitr"
Uruguay,"2020-06-12",pracovni_den,"1",19.70802765,3449299,840.0,0,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-13",vikend,"1",19.70802765,3449299,765.0,1,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-14",vikend,"1",19.70802765,3449299,784.0,0,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-15",pracovni_den,"1",19.70802765,3449299,403.0,1,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-16",pracovni_den,"1",19.70802765,3449299,460.0,0,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-17",pracovni_den,"1",19.70802765,3449299,761.0,1,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-18",pracovni_den,"1",19.70802765,3449299,1410.0,3,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-19",pracovni_den,"1",19.70802765,3449299,338.0,6,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-20",vikend,"1",19.70802765,3449299,643.0,17,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-21",vikend,"1",19.70802765,3449299,412.0,6,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-22",pracovni_den,"1",19.70802765,3449299,398.0,3,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-23",pracovni_den,"1",19.70802765,3449299,1158.0,17,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-24",pracovni_den,"1",19.70802765,3449299,1473.0,5,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-25",pracovni_den,"1",19.70802765,3449299,1290.0,12,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-26",pracovni_den,"1",19.70802765,3449299,1157.0,5,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-27",vikend,"1",19.70802765,3449299,1418.0,5,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-28",vikend,"1",19.70802765,3449299,403.0,3,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-06-29",pracovni_den,"1",19.70802765,3449299,1040.0,4,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-07",pracovni_den,"1",19.70802765,3449299,1056.0,9,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-08",pracovni_den,"1",19.70802765,3449299,959.0,3,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-09",pracovni_den,"1",19.70802765,3449299,1467.0,8,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-10",pracovni_den,"1",19.70802765,3449299,1224.0,1,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-11",vikend,"1",19.70802765,3449299,858.0,1,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-12",vikend,"1",19.70802765,3449299,469.0,2,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-13",pracovni_den,"1",19.70802765,3449299,1377.0,8,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-14",pracovni_den,"1",19.70802765,3449299,1483.0,12,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-20",pracovni_den,"1",19.70802765,3449299,2033.0,32,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-21",pracovni_den,"1",19.70802765,3449299,1407.0,21,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-22",pracovni_den,"1",19.70802765,3449299,3100.0,24,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-23",pracovni_den,"1",19.70802765,3449299,2316.0,25,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-24",pracovni_den,"1",19.70802765,3449299,2100.0,8,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-25",vikend,"1",19.70802765,3449299,1488.0,18,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-26",vikend,"1",19.70802765,3449299,1943.0,10,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-27",pracovni_den,"1",19.70802765,3449299,1955.0,16,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-28",pracovni_den,"1",19.70802765,3449299,2363.0,19,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-29",pracovni_den,"1",19.70802765,3449299,1990.0,6,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-07-30",pracovni_den,"1",19.70802765,3449299,1640.0,21,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-01",vikend,"2",19.70802765,3449299,1663.0,8,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-02",vikend,"2",19.70802765,3449299,1853.0,5,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-03",pracovni_den,"2",19.70802765,3449299,1989.0,9,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-08",vikend,"2",19.70802765,3449299,1953.0,18,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-11",pracovni_den,"2",19.70802765,3449299,2192.0,8,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-12",pracovni_den,"2",19.70802765,3449299,1757.0,16,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-13",pracovni_den,"2",19.70802765,3449299,1514.0,12,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-14",pracovni_den,"2",19.70802765,3449299,3899.0,13,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-15",vikend,"2",19.70802765,3449299,1629.0,6,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-16",vikend,"2",19.70802765,3449299,2038.0,17,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-19",pracovni_den,"2",19.70802765,3449299,4527.0,13,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-20",pracovni_den,"2",19.70802765,3449299,2310.0,10,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-23",vikend,"2",19.70802765,3449299,1514.0,6,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-26",pracovni_den,"2",19.70802765,3449299,1609.0,8,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-27",pracovni_den,"2",19.70802765,3449299,1379.0,5,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-28",pracovni_den,"2",19.70802765,3449299,1599.0,14,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-29",vikend,"2",19.70802765,3449299,3521.0,15,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-08-30",vikend,"2",19.70802765,3449299,844.0,10,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-01",pracovni_den,"2",19.70802765,3449299,1893.0,15,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-09",pracovni_den,"2",19.70802765,3449299,1720.0,18,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-10",pracovni_den,"2",19.70802765,3449299,2222.0,14,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-11",pracovni_den,"2",19.70802765,3449299,2621.0,7,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-12",vikend,"2",19.70802765,3449299,1693.0,28,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-13",vikend,"2",19.70802765,3449299,1149.0,4,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-14",pracovni_den,"2",19.70802765,3449299,3394.0,15,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-15",pracovni_den,"2",19.70802765,3449299,1797.0,29,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-16",pracovni_den,"2",19.70802765,3449299,2046.0,20,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-17",pracovni_den,"2",19.70802765,3449299,3015.0,14,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-18",pracovni_den,"2",19.70802765,3449299,1906.0,14,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-21",pracovni_den,"2",19.70802765,3449299,3457.0,7,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-22",pracovni_den,"2",19.70802765,3449299,1881.0,12,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-23",pracovni_den,"2",19.70802765,3449299,3074.0,13,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-24",pracovni_den,"2",19.70802765,3449299,3009.0,8,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-25",pracovni_den,"2",19.70802765,3449299,1481.0,31,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-26",vikend,"2",19.70802765,3449299,2532.0,10,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-27",vikend,"2",19.70802765,3449299,1183.0,2,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-28",pracovni_den,"2",19.70802765,3449299,2841.0,23,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-09-29",pracovni_den,"2",19.70802765,3449299,1543.0,13,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-01",pracovni_den,"3",19.70802765,3449299,2661.0,36,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-02",pracovni_den,"3",19.70802765,3449299,3220.0,25,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-03",vikend,"3",19.70802765,3449299,3061.0,23,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-04",vikend,"3",19.70802765,3449299,1569.0,10,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-07",pracovni_den,"3",19.70802765,3449299,2819.0,20,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-08",pracovni_den,"3",19.70802765,3449299,2597.0,25,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-09",pracovni_den,"3",19.70802765,3449299,2995.0,17,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-10",vikend,"3",19.70802765,3449299,2720.0,26,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-11",vikend,"3",19.70802765,3449299,1595.0,19,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-12",pracovni_den,"3",19.70802765,3449299,2340.0,24,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-13",pracovni_den,"3",19.70802765,3449299,1813.0,51,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-14",pracovni_den,"3",19.70802765,3449299,2540.0,29,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-15",pracovni_den,"3",19.70802765,3449299,2825.0,33,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-16",pracovni_den,"3",19.70802765,3449299,2954.0,51,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-17",vikend,"3",19.70802765,3449299,2601.0,30,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-20",pracovni_den,"3",19.70802765,3449299,2679.0,40,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-21",pracovni_den,"3",19.70802765,3449299,3512.0,38,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-22",pracovni_den,"3",19.70802765,3449299,2430.0,58,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-23",pracovni_den,"3",19.70802765,3449299,3054.0,48,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-24",vikend,"3",19.70802765,3449299,3621.0,44,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-25",vikend,"3",19.70802765,3449299,3134.0,21,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-26",pracovni_den,"3",19.70802765,3449299,2481.0,44,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-27",pracovni_den,"3",19.70802765,3449299,2438.0,65,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-28",pracovni_den,"3",19.70802765,3449299,3710.0,63,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-29",pracovni_den,"3",19.70802765,3449299,3857.0,38,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-10-30",pracovni_den,"3",19.70802765,3449299,2696.0,42,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-01",vikend,"3",19.70802765,3449299,3341.0,16,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-02",pracovni_den,"3",19.70802765,3449299,1214.0,31,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-03",pracovni_den,"3",19.70802765,3449299,2650.0,49,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-04",pracovni_den,"3",19.70802765,3449299,3081.0,64,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-05",pracovni_den,"3",19.70802765,3449299,3271.0,61,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-06",pracovni_den,"3",19.70802765,3449299,3043.0,71,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-07",vikend,"3",19.70802765,3449299,2935.0,73,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-08",vikend,"3",19.70802765,3449299,4226.0,46,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-09",pracovni_den,"3",19.70802765,3449299,2994.0,60,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-10",pracovni_den,"3",19.70802765,3449299,3285.0,80,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-11",pracovni_den,"3",19.70802765,3449299,4341.0,95,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-12",pracovni_den,"3",19.70802765,3449299,3802.0,88,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-13",pracovni_den,"3",19.70802765,3449299,3183.0,74,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-14",vikend,"3",19.70802765,3449299,4640.0,73,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-15",vikend,"3",19.70802765,3449299,3829.0,74,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-16",pracovni_den,"3",19.70802765,3449299,2807.0,104,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-17",pracovni_den,"3",19.70802765,3449299,4092.0,88,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-18",pracovni_den,"3",19.70802765,3449299,5087.0,81,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-19",pracovni_den,"3",19.70802765,3449299,3555.0,100,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-20",pracovni_den,"3",19.70802765,3449299,4739.0,87,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Uruguay,"2020-11-23",pracovni_den,"3",19.70802765,3449299,2131.0,107,14317.46,39.7,7.5,35.5,57.18,,,,11.564999999999998,,,
Vietnam,"2020-02-14",pracovni_den,"0",308.1252459,95540395,97.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-15",vikend,"0",308.1252459,95540395,131.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-16",vikend,"0",308.1252459,95540395,10.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-17",pracovni_den,"0",308.1252459,95540395,33.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-18",pracovni_den,"0",308.1252459,95540395,26.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-19",pracovni_den,"0",308.1252459,95540395,30.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-20",pracovni_den,"0",308.1252459,95540395,21.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-21",pracovni_den,"0",308.1252459,95540395,25.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-22",vikend,"0",308.1252459,95540395,22.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-26",pracovni_den,"0",308.1252459,95540395,61.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-02-27",pracovni_den,"0",308.1252459,95540395,67.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-01",vikend,"0",308.1252459,95540395,62.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-02",pracovni_den,"0",308.1252459,95540395,78.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-03",pracovni_den,"0",308.1252459,95540395,32.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-04",pracovni_den,"0",308.1252459,95540395,63.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-05",pracovni_den,"0",308.1252459,95540395,76.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-06",pracovni_den,"0",308.1252459,95540395,84.0,2,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-07",vikend,"0",308.1252459,95540395,101.0,12,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-24",pracovni_den,"0",308.1252459,95540395,7040.0,7,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-25",pracovni_den,"0",308.1252459,95540395,6237.0,12,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-26",pracovni_den,"0",308.1252459,95540395,1333.0,10,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-27",pracovni_den,"0",308.1252459,95540395,3928.0,11,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-03-28",vikend,"0",308.1252459,95540395,3379.0,14,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-07",pracovni_den,"1",308.1252459,95540395,17848.0,2,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-08",pracovni_den,"1",308.1252459,95540395,3725.0,4,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-09",pracovni_den,"1",308.1252459,95540395,4117.0,2,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-10",pracovni_den,"1",308.1252459,95540395,4566.0,1,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-11",vikend,"1",308.1252459,95540395,3014.0,4,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-12",vikend,"1",308.1252459,95540395,2669.0,3,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-13",pracovni_den,"1",308.1252459,95540395,3863.0,1,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-14",pracovni_den,"1",308.1252459,95540395,4418.0,1,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-18",vikend,"1",308.1252459,95540395,1755.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-23",pracovni_den,"1",308.1252459,95540395,4050.0,2,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-24",pracovni_den,"1",308.1252459,95540395,21913.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-25",vikend,"1",308.1252459,95540395,976.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-26",vikend,"1",308.1252459,95540395,823.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-27",pracovni_den,"1",308.1252459,95540395,778.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-04-28",pracovni_den,"1",308.1252459,95540395,26152.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-07-30",pracovni_den,"1",308.1252459,95540395,6047.0,49,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-08-02",vikend,"2",308.1252459,95540395,11046.0,31,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-08-03",pracovni_den,"2",308.1252459,95540395,11025.0,20,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-08-04",pracovni_den,"2",308.1252459,95540395,13148.0,45,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-08-30",vikend,"2",308.1252459,95540395,5313.0,4,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-06",vikend,"2",308.1252459,95540395,7983.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-07",pracovni_den,"2",308.1252459,95540395,8774.0,5,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-08",pracovni_den,"2",308.1252459,95540395,8158.0,5,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-09",pracovni_den,"2",308.1252459,95540395,7371.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-10",pracovni_den,"2",308.1252459,95540395,9571.0,1,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-14",pracovni_den,"2",308.1252459,95540395,3005.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-15",pracovni_den,"2",308.1252459,95540395,4031.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-16",pracovni_den,"2",308.1252459,95540395,5035.0,3,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-17",pracovni_den,"2",308.1252459,95540395,2134.0,2,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-18",pracovni_den,"2",308.1252459,95540395,92374.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-19",vikend,"2",308.1252459,95540395,3911.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-20",vikend,"2",308.1252459,95540395,764.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-09-21",pracovni_den,"2",308.1252459,95540395,5565.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-10-12",pracovni_den,"3",308.1252459,95540395,1824.0,3,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Vietnam,"2020-10-15",pracovni_den,"3",308.1252459,95540395,3009.0,0,1964.36,35.7,20.4,31.9,8.38,0.19,,,23.278999999999996,,,
Zambia,"2020-03-20",pracovni_den,"0",23.3414789,17351822,25.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-03-25",pracovni_den,"0",23.3414789,17351822,40.0,4,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
